,PM2.5,temperature,pressure,rain,wind_direction,wind_speed,Date
21926,27.0,14.6,1024.5,0.1,NNW,1.2,2015-09-29 20:00:00
21927,27.0,14.4,1024.6,0.4,NNW,1.7,2015-09-29 21:00:00
21928,24.0,13.9,1023.9,0.1,SE,0.3,2015-09-29 22:00:00
21929,25.0,13.8,1023.4,0.0,N,0.2,2015-09-29 23:00:00
21930,20.0,13.8,1022.4,0.3,E,1.1,2015-09-30 00:00:00
21931,23.0,13.8,1021.9,0.0,ENE,0.6,2015-09-30 01:00:00
21932,24.0,13.7,1021.5,0.5,NE,1.2,2015-09-30 02:00:00
21933,24.0,13.5,1020.3,0.0,ENE,1.1,2015-09-30 03:00:00
21934,21.0,13.5,1019.9,0.5,ESE,0.5,2015-09-30 04:00:00
21935,26.0,13.6,1019.3,0.0,SW,0.4,2015-09-30 05:00:00
21936,22.0,13.7,1019.3,0.0,WNW,0.4,2015-09-30 06:00:00
21937,18.0,13.9,1019.0,0.0,ENE,0.9,2015-09-30 07:00:00
21938,24.0,14.6,1018.4,0.0,ENE,0.8,2015-09-30 08:00:00
21939,35.0,16.4,1018.1,0.1,NE,0.8,2015-09-30 09:00:00
21940,35.0,18.2,1017.5,0.0,NW,1.1,2015-09-30 10:00:00
21941,33.0,18.7,1017.0,0.0,WSW,2.5,2015-09-30 11:00:00
21942,23.0,19.7,1015.9,0.0,SW,2.3,2015-09-30 12:00:00
21943,27.0,19.3,1014.5,0.0,SW,2.1,2015-09-30 13:00:00
21944,27.0,19.0,1013.2,0.0,SW,3.0,2015-09-30 14:00:00
21945,24.0,18.6,1012.2,0.0,SSW,2.0,2015-09-30 15:00:00
21946,29.0,18.2,1011.0,0.0,S,1.9,2015-09-30 16:00:00
21947,22.0,16.7,1010.4,0.6,SSW,1.7,2015-09-30 17:00:00
21948,31.0,16.1,1010.1,0.2,SW,1.6,2015-09-30 18:00:00
21949,36.0,15.6,1010.8,1.1,WSW,1.4,2015-09-30 19:00:00
21950,41.0,15.1,1009.6,4.3,S,1.4,2015-09-30 20:00:00
21951,32.0,14.8,1009.0,2.3,SW,1.0,2015-09-30 21:00:00
21952,30.0,14.6,1007.9,0.1,SSW,1.7,2015-09-30 22:00:00
21953,31.0,14.7,1007.3,0.0,SW,1.7,2015-09-30 23:00:00
15803,268.0,-1.0,1018.0,0.0,NW,1.2,2015-10-01 00:00:00
15804,226.0,-4.0,1021.0,0.0,W,0.4,2015-10-01 01:00:00
15805,234.0,-5.0,1022.0,0.0,NNW,0.9,2015-10-01 02:00:00
15806,242.0,-5.0,1019.0,0.0,SSW,0.6,2015-10-01 03:00:00
15807,217.0,-7.0,1016.0,0.0,SE,0.5,2015-10-01 04:00:00
15808,182.0,-7.0,1015.0,0.0,W,0.7,2015-10-01 05:00:00
15809,149.0,-7.0,1015.0,0.0,NW,0.6,2015-10-01 06:00:00
15810,137.0,-6.0,1015.0,0.0,NE,1.1,2015-10-01 07:00:00
15811,118.0,-7.0,1017.0,0.0,ENE,1.1,2015-10-01 08:00:00
15812,102.0,-5.0,1018.0,0.0,W,0.7,2015-10-01 09:00:00
15813,116.0,1.0,1017.0,0.0,NNE,1.0,2015-10-01 10:00:00
15814,140.0,5.0,1018.0,0.0,E,0.7,2015-10-01 11:00:00
15815,134.0,9.0,1015.0,0.0,NNW,0.9,2015-10-01 12:00:00
15816,76.0,11.0,1015.0,0.0,W,2.4,2015-10-01 13:00:00
15817,46.0,13.0,1014.0,0.0,W,2.2,2015-10-01 14:00:00
15818,39.0,14.0,1011.0,0.0,WSW,1.3,2015-10-01 15:00:00
15819,18.0,12.0,1011.0,0.0,W,1.4,2015-10-01 16:00:00
15820,28.0,8.0,1016.0,0.0,WNW,2.0,2015-10-01 17:00:00
15821,64.0,6.0,1014.0,0.0,SW,1.6,2015-10-01 18:00:00
15822,111.0,3.0,1012.0,0.0,W,1.0,2015-10-01 19:00:00
15823,159.0,1.0,1016.0,0.0,W,0.4,2015-10-01 20:00:00
15824,177.0,3.0,1015.0,0.0,ENE,1.2,2015-10-01 21:00:00
15825,116.0,-1.0,1018.0,0.0,NNW,0.6,2015-10-01 22:00:00
15826,80.0,-2.0,1021.0,0.0,NE,0.8,2015-10-01 23:00:00
16538,169.0,-1.0,1015.0,0.0,ENE,1.2,2015-10-02 00:00:00
16539,193.0,-2.0,1013.0,0.0,NE,1.7,2015-10-02 01:00:00
16540,173.0,-4.0,1015.0,0.0,ENE,0.7,2015-10-02 02:00:00
16541,126.0,-6.0,1013.0,0.0,E,0.5,2015-10-02 03:00:00
16542,128.0,-7.0,1015.0,0.0,SE,0.2,2015-10-02 04:00:00
16543,106.0,-8.0,1015.0,0.0,WNW,0.6,2015-10-02 05:00:00
16544,117.0,-8.0,1010.0,0.0,NW,0.7,2015-10-02 06:00:00
16545,124.0,-8.0,1011.0,0.0,SSE,0.3,2015-10-02 07:00:00
16546,115.0,-8.0,1012.0,0.0,SW,0.5,2015-10-02 08:00:00
16547,115.0,-2.0,1010.0,0.0,WSW,0.8,2015-10-02 09:00:00
16548,107.0,3.0,1013.0,0.0,WNW,1.1,2015-10-02 10:00:00
16549,104.0,6.0,1012.0,0.0,WNW,1.7,2015-10-02 11:00:00
16550,56.0,12.5,1009.5,0.0,WSW,2.0,2015-10-02 14:00:00
16551,77.0,12.0,1010.0,0.0,SW,2.7,2015-10-02 15:00:00
16552,81.0,12.0,1005.0,0.0,SW,1.3,2015-10-02 16:00:00
16553,75.0,11.0,1008.0,0.0,SW,2.3,2015-10-02 17:00:00
16554,92.0,8.0,1007.0,0.0,SW,1.3,2015-10-02 18:00:00
16555,144.0,4.0,1009.0,0.0,SW,1.8,2015-10-02 19:00:00
16556,167.0,4.0,1007.0,0.0,SW,2.0,2015-10-02 20:00:00
16557,164.0,2.0,1008.0,0.0,N,0.8,2015-10-02 21:00:00
16558,141.0,1.0,1009.0,0.0,N,0.0,2015-10-02 22:00:00
16559,118.0,1.0,1009.0,0.0,SSE,1.1,2015-10-02 23:00:00
17202,9.0,-1.0,1033.2,0.0,SSW,0.6,2015-10-03 00:00:00
17203,14.0,-1.4,1033.2,0.0,NW,1.4,2015-10-03 01:00:00
17204,11.0,-1.8,1033.0,0.0,WNW,1.3,2015-10-03 02:00:00
17205,5.0,-3.7,1032.4,0.0,SE,0.4,2015-10-03 03:00:00
17206,10.0,-5.4,1031.6,0.0,WNW,0.5,2015-10-03 04:00:00
17207,14.0,-6.8,1031.2,0.0,SSE,0.5,2015-10-03 05:00:00
17208,14.0,-7.3,1030.8,0.0,ESE,0.3,2015-10-03 06:00:00
17209,16.0,-7.2,1030.7,0.0,E,1.3,2015-10-03 07:00:00
17210,21.0,-0.8,1030.5,0.0,ESE,0.9,2015-10-03 08:00:00
17211,25.0,2.4,1030.0,0.0,SSE,0.7,2015-10-03 09:00:00
17212,34.0,3.1,1028.9,0.0,NNW,1.7,2015-10-03 10:00:00
17213,18.0,4.5,1027.6,0.0,WNW,3.6,2015-10-03 11:00:00
17214,9.0,5.6,1026.1,0.0,NW,2.9,2015-10-03 12:00:00
17215,13.0,6.7,1024.3,0.0,NNW,2.5,2015-10-03 13:00:00
17216,21.0,7.4,1022.6,0.0,WSW,3.1,2015-10-03 14:00:00
17217,36.0,7.4,1021.7,0.0,W,3.8,2015-10-03 15:00:00
17218,43.0,7.9,1020.7,0.0,WSW,3.5,2015-10-03 16:00:00
17219,40.0,7.5,1020.0,0.0,SSW,3.7,2015-10-03 17:00:00
17220,38.0,6.7,1019.7,0.0,SW,4.8,2015-10-03 18:00:00
17221,30.0,6.3,1019.6,0.0,WSW,4.5,2015-10-03 19:00:00
17222,66.0,6.1,1019.7,0.0,WSW,5.1,2015-10-03 20:00:00
17223,72.0,5.9,1020.2,0.0,W,2.9,2015-10-03 21:00:00
17224,76.0,4.8,1020.6,0.0,WSW,2.6,2015-10-03 22:00:00
17225,67.0,3.4,1020.3,0.0,W,1.8,2015-10-03 23:00:00
17928,242.0,13.0,1015.6,0.0,WSW,1.6,2015-10-04 00:00:00
17929,212.0,10.1,1015.7,0.0,ESE,0.6,2015-10-04 01:00:00
17930,201.0,8.9,1015.6,0.0,NE,1.4,2015-10-04 02:00:00
17931,234.0,7.7,1015.8,0.0,E,0.6,2015-10-04 03:00:00
17932,229.0,8.3,1015.7,0.0,ENE,1.4,2015-10-04 04:00:00
17933,216.0,6.6,1015.9,0.0,ENE,1.0,2015-10-04 05:00:00
17934,206.0,6.5,1016.5,0.0,ENE,0.8,2015-10-04 06:00:00
17935,198.0,7.1,1017.2,0.0,ESE,0.9,2015-10-04 07:00:00
17936,218.0,9.9,1017.3,0.0,ENE,1.7,2015-10-04 08:00:00
17937,219.0,11.5,1017.5,0.0,E,1.2,2015-10-04 09:00:00
17938,213.0,13.7,1017.5,0.0,NE,1.4,2015-10-04 10:00:00
17939,226.0,15.7,1016.7,0.0,ESE,2.1,2015-10-04 11:00:00
17940,205.0,17.8,1015.8,0.0,ESE,2.3,2015-10-04 12:00:00
17941,165.0,19.0,1014.9,0.0,S,2.3,2015-10-04 13:00:00
17942,133.0,20.2,1013.5,0.0,SSE,3.0,2015-10-04 14:00:00
17943,112.0,20.5,1012.8,0.0,SSW,3.0,2015-10-04 15:00:00
17944,122.0,20.8,1012.1,0.0,SSW,2.9,2015-10-04 16:00:00
17945,112.0,20.2,1012.5,0.0,WSW,3.0,2015-10-04 17:00:00
17946,82.0,19.8,1012.3,0.0,WSW,2.7,2015-10-04 18:00:00
17947,53.0,17.8,1012.6,0.0,NNW,0.9,2015-10-04 19:00:00
17948,67.5,15.0,1013.4,0.0,WNW,0.7,2015-10-04 20:00:00
17949,92.0,15.2,1014.1,0.0,NE,1.8,2015-10-04 21:00:00
17950,89.0,16.6,1014.8,0.0,SW,4.7,2015-10-04 22:00:00
17951,60.0,15.9,1013.6,0.0,ESE,1.7,2015-10-04 23:00:00
18616,35.0,11.9,1013.2,0.0,ESE,1.2,2015-10-05 00:00:00
18617,37.0,12.4,1012.7,0.0,ESE,0.4,2015-10-05 01:00:00
18618,33.0,12.2,1012.7,0.0,E,0.7,2015-10-05 02:00:00
18619,32.0,12.1,1012.2,0.0,E,1.0,2015-10-05 03:00:00
18620,31.0,12.2,1012.1,0.0,E,0.9,2015-10-05 04:00:00
18621,35.0,11.9,1011.4,0.0,E,1.2,2015-10-05 05:00:00
18622,45.0,12.0,1011.8,0.0,E,1.3,2015-10-05 06:00:00
18623,53.0,12.1,1012.0,0.0,E,1.0,2015-10-05 07:00:00
18624,50.0,12.0,1012.2,0.0,E,1.5,2015-10-05 08:00:00
18625,41.0,11.6,1012.5,0.0,SE,2.6,2015-10-05 09:00:00
18626,42.0,9.0,1012.2,0.1,ENE,2.1,2015-10-05 10:00:00
18627,39.0,8.2,1012.1,0.8,ENE,2.1,2015-10-05 11:00:00
18628,43.0,8.6,1011.8,1.1,E,1.8,2015-10-05 12:00:00
18629,41.0,8.6,1011.4,3.0,NNE,1.8,2015-10-05 13:00:00
18630,43.0,8.9,1011.7,5.2,N,2.6,2015-10-05 14:00:00
18631,42.0,8.9,1011.0,3.7,NNE,1.8,2015-10-05 15:00:00
18632,38.0,8.8,1009.7,3.5,ENE,2.0,2015-10-05 16:00:00
18633,30.0,9.0,1010.0,3.2,N,2.3,2015-10-05 17:00:00
18634,34.0,8.8,1009.6,3.9,NNE,1.5,2015-10-05 18:00:00
18635,31.0,9.0,1009.7,2.1,NNE,1.3,2015-10-05 19:00:00
18636,39.0,9.1,1009.9,0.8,NNE,1.5,2015-10-05 20:00:00
18637,35.0,9.2,1010.2,0.0,N,1.1,2015-10-05 21:00:00
18638,37.0,9.7,1011.0,0.0,NW,3.0,2015-10-05 22:00:00
18639,35.0,9.8,1010.2,0.0,NW,1.2,2015-10-05 23:00:00
19355,40.0,20.7,997.1,0.0,NNE,2.6,2015-10-06 00:00:00
19356,34.0,20.9,999.4,0.0,WNW,2.9,2015-10-06 01:00:00
19357,45.0,19.1,997.8,2.2,ESE,2.6,2015-10-06 02:00:00
19358,51.0,18.6,996.9,0.5,NE,2.5,2015-10-06 03:00:00
19359,47.0,18.8,997.0,0.0,ENE,0.8,2015-10-06 04:00:00
19360,48.0,18.5,997.2,0.0,NE,0.8,2015-10-06 05:00:00
19361,51.0,19.0,997.0,0.0,NE,0.9,2015-10-06 06:00:00
19362,37.0,20.1,997.3,0.0,NE,0.9,2015-10-06 07:00:00
19363,49.0,21.4,997.4,0.0,ENE,0.7,2015-10-06 08:00:00
19364,58.0,20.8,997.0,0.1,N,2.0,2015-10-06 09:00:00
19365,67.0,20.5,996.7,0.3,N,1.7,2015-10-06 10:00:00
19366,45.0,20.1,994.6,0.2,ESE,2.1,2015-10-06 13:00:00
19367,29.0,21.7,994.7,0.0,ESE,2.2,2015-10-06 14:00:00
19368,34.0,23.0,994.4,0.0,E,1.5,2015-10-06 15:00:00
19369,26.0,23.1,994.1,0.0,NE,1.1,2015-10-06 16:00:00
19370,54.0,22.7,993.2,0.0,E,1.5,2015-10-06 19:00:00
19371,84.0,22.6,993.7,0.0,SE,1.3,2015-10-06 20:00:00
19372,103.0,22.0,993.8,0.0,NE,1.1,2015-10-06 21:00:00
19373,121.0,21.9,994.0,0.0,ESE,2.1,2015-10-06 22:00:00
19374,74.0,21.3,994.5,0.0,E,0.7,2015-10-06 23:00:00
20037,32.0,25.9,1007.9,0.0,SSW,1.6,2015-10-07 00:00:00
20038,25.0,25.8,1007.8,0.0,SW,1.7,2015-10-07 01:00:00
20039,27.0,25.5,1007.9,0.0,SE,1.4,2015-10-07 02:00:00
20040,28.0,23.8,1007.7,0.0,E,1.6,2015-10-07 03:00:00
20041,29.0,23.4,1007.8,0.0,ESE,2.1,2015-10-07 04:00:00
20042,48.0,23.0,1008.1,0.0,E,2.0,2015-10-07 05:00:00
20043,54.0,23.0,1008.5,0.0,ENE,1.2,2015-10-07 06:00:00
20044,61.0,23.4,1008.8,0.0,E,1.7,2015-10-07 07:00:00
20045,68.0,24.6,1008.8,0.0,ESE,1.9,2015-10-07 08:00:00
20046,56.0,26.7,1008.6,0.0,ESE,1.6,2015-10-07 09:00:00
20047,51.0,27.7,1008.4,0.0,ESE,2.3,2015-10-07 10:00:00
20048,53.0,28.6,1007.9,0.0,ESE,1.5,2015-10-07 11:00:00
20049,54.0,29.6,1007.4,0.0,SE,2.6,2015-10-07 12:00:00
20050,48.0,31.0,1006.5,0.0,SSW,1.9,2015-10-07 13:00:00
20051,52.0,31.6,1005.6,0.0,SSW,3.1,2015-10-07 14:00:00
20052,55.0,32.1,1004.7,0.0,SSW,2.8,2015-10-07 15:00:00
20053,64.0,32.1,1003.7,0.0,SSE,3.1,2015-10-07 16:00:00
20054,72.0,32.6,1003.3,0.0,S,3.0,2015-10-07 17:00:00
20055,72.0,32.3,1003.2,0.0,S,2.8,2015-10-07 18:00:00
20056,68.0,32.1,1003.4,0.0,SW,3.2,2015-10-07 19:00:00
20057,71.0,29.8,1003.6,0.0,ESE,3.4,2015-10-07 20:00:00
20058,66.0,28.8,1004.3,0.0,ESE,3.1,2015-10-07 21:00:00
20059,78.0,27.9,1004.7,0.0,ESE,3.2,2015-10-07 22:00:00
20060,84.0,27.3,1004.9,0.0,ESE,2.0,2015-10-07 23:00:00
20720,81.0,25.8,1005.8,0.0,E,1.1,2015-10-08 00:00:00
20721,83.0,25.1,1005.9,0.0,SE,0.7,2015-10-08 01:00:00
20722,86.0,24.5,1005.8,0.0,ESE,0.3,2015-10-08 02:00:00
20723,79.0,24.2,1005.7,0.0,NNE,0.8,2015-10-08 03:00:00
20724,75.0,24.2,1005.8,0.0,ENE,0.7,2015-10-08 04:00:00
20725,42.0,24.3,1005.8,0.0,N,2.1,2015-10-08 05:00:00
20726,40.0,23.9,1006.5,0.0,NE,1.2,2015-10-08 06:00:00
20727,47.0,25.1,1006.7,0.0,NE,1.6,2015-10-08 07:00:00
20728,59.0,26.8,1006.9,0.0,NE,2.2,2015-10-08 08:00:00
20729,51.0,28.6,1007.1,0.0,NNE,2.0,2015-10-08 09:00:00
20730,44.0,29.9,1007.0,0.0,NE,2.0,2015-10-08 10:00:00
20731,35.0,31.2,1006.6,0.0,N,2.1,2015-10-08 11:00:00
20732,21.0,32.1,1005.9,0.0,NNE,1.8,2015-10-08 12:00:00
20733,24.0,33.0,1005.1,0.0,NE,1.7,2015-10-08 13:00:00
20734,28.0,33.5,1004.4,0.0,E,1.8,2015-10-08 14:00:00
20735,25.0,34.1,1003.7,0.0,ENE,1.9,2015-10-08 15:00:00
20736,15.0,34.9,1003.3,0.0,ESE,1.3,2015-10-08 16:00:00
20737,20.0,34.8,1003.2,0.0,ESE,1.0,2015-10-08 17:00:00
20738,21.0,33.7,1003.4,0.0,E,1.4,2015-10-08 18:00:00
20739,22.0,31.4,1003.6,0.0,ESE,1.2,2015-10-08 19:00:00
20740,25.0,28.4,1004.0,0.0,ESE,0.9,2015-10-08 20:00:00
20741,40.0,28.9,1004.6,0.0,ESE,1.6,2015-10-08 21:00:00
20742,48.0,28.2,1005.1,0.0,ESE,2.0,2015-10-08 22:00:00
20743,80.0,27.9,1005.3,0.0,ESE,2.2,2015-10-08 23:00:00
21463,8.0,19.7,1018.5,0.0,NNE,1.5,2015-10-09 00:00:00
21464,9.0,19.6,1018.2,0.0,NE,1.5,2015-10-09 01:00:00
21465,6.0,19.3,1018.1,0.0,ENE,0.8,2015-10-09 02:00:00
21466,6.0,19.4,1018.2,0.0,ENE,1.0,2015-10-09 03:00:00
21467,4.0,19.0,1018.2,0.0,NE,0.5,2015-10-09 04:00:00
21468,9.0,18.9,1018.0,0.0,ENE,1.0,2015-10-09 05:00:00
21469,10.0,19.0,1018.1,0.0,N,1.7,2015-10-09 06:00:00
21470,7.0,17.3,1018.3,0.4,E,0.9,2015-10-09 07:00:00
21471,9.0,17.5,1018.2,0.0,NNE,1.3,2015-10-09 08:00:00
21472,11.0,18.1,1017.9,0.0,N,2.5,2015-10-09 09:00:00
21473,11.0,18.0,1018.2,0.2,NNW,1.7,2015-10-09 10:00:00
21474,9.0,17.8,1018.5,0.1,NNW,2.6,2015-10-09 11:00:00
21475,9.0,16.7,1019.2,0.7,NW,2.5,2015-10-09 12:00:00
21476,10.0,16.6,1018.5,0.6,NW,2.0,2015-10-09 13:00:00
21477,8.0,16.6,1017.8,0.4,NNW,1.9,2015-10-09 14:00:00
21478,12.0,16.5,1016.8,0.0,NNW,2.3,2015-10-09 15:00:00
21479,12.0,16.2,1016.3,0.0,NW,1.9,2015-10-09 16:00:00
21480,8.0,15.9,1015.9,0.6,NW,2.4,2015-10-09 17:00:00
21481,13.0,14.7,1016.1,0.9,NW,3.1,2015-10-09 18:00:00
21482,10.0,14.0,1015.9,1.2,NNW,2.3,2015-10-09 19:00:00
21483,16.0,13.7,1016.6,1.5,NNW,2.4,2015-10-09 20:00:00
21484,9.0,13.9,1016.6,0.3,NW,2.1,2015-10-09 21:00:00
21485,7.0,14.1,1016.2,0.0,NE,1.6,2015-10-09 22:00:00
21486,9.0,14.3,1015.7,0.0,NNE,1.3,2015-10-09 23:00:00
22166,10.0,11.1,1010.9,0.0,N,3.4,2015-10-10 00:00:00
22167,5.0,10.6,1011.0,0.0,N,2.4,2015-10-10 01:00:00
22168,9.0,9.9,1011.5,0.0,NE,1.3,2015-10-10 02:00:00
22169,5.0,10.4,1011.6,0.0,NW,2.5,2015-10-10 03:00:00
22170,6.0,10.1,1011.8,0.0,WNW,2.9,2015-10-10 04:00:00
22171,5.0,9.9,1011.9,0.0,WNW,3.2,2015-10-10 05:00:00
22172,4.0,9.7,1012.4,0.0,WNW,3.9,2015-10-10 06:00:00
22173,4.0,9.6,1013.1,0.0,NW,3.4,2015-10-10 07:00:00
22174,4.0,10.6,1013.6,0.0,NW,5.1,2015-10-10 08:00:00
22175,6.0,11.8,1014.1,0.0,NW,4.4,2015-10-10 09:00:00
22176,5.0,12.8,1014.0,0.0,NW,4.0,2015-10-10 10:00:00
22177,7.0,14.0,1014.1,0.0,NNW,5.4,2015-10-10 11:00:00
22178,9.0,14.4,1014.0,0.0,NNW,6.3,2015-10-10 12:00:00
22179,7.0,14.2,1013.4,0.0,NW,6.0,2015-10-10 13:00:00
22180,5.0,14.7,1012.9,0.0,NNW,4.8,2015-10-10 14:00:00
22181,3.0,14.5,1012.6,0.0,WNW,6.8,2015-10-10 15:00:00
22182,6.0,14.5,1012.2,0.0,NW,6.8,2015-10-10 16:00:00
22183,9.0,14.0,1012.0,0.0,WNW,6.0,2015-10-10 17:00:00
22184,8.0,13.8,1012.2,0.0,WNW,4.2,2015-10-10 18:00:00
22185,8.0,13.6,1012.4,0.0,WNW,3.1,2015-10-10 19:00:00
22186,6.0,13.8,1012.3,0.0,WNW,4.3,2015-10-10 20:00:00
22187,5.0,14.1,1012.4,0.0,WNW,3.6,2015-10-10 21:00:00
22188,4.0,14.3,1012.3,0.0,WNW,4.2,2015-10-10 22:00:00
22189,6.0,14.2,1012.1,0.0,WNW,3.2,2015-10-10 23:00:00
22902,133.0,5.6,1024.9,0.0,W,0.9,2015-10-11 00:00:00
22903,127.0,6.0,1025.1,0.0,SW,1.8,2015-10-11 01:00:00
22904,117.0,5.9,1025.3,0.0,SW,2.0,2015-10-11 02:00:00
22905,116.0,5.8,1025.1,0.0,WNW,0.7,2015-10-11 03:00:00
22906,123.0,5.5,1024.9,0.0,E,1.1,2015-10-11 04:00:00
22907,148.0,5.1,1024.9,0.0,E,0.6,2015-10-11 05:00:00
22908,154.0,5.0,1025.1,0.0,NE,0.9,2015-10-11 06:00:00
22909,132.0,4.9,1025.4,0.0,NE,1.3,2015-10-11 07:00:00
22910,135.0,5.0,1026.1,0.0,ESE,1.4,2015-10-11 08:00:00
22911,142.0,5.2,1026.4,0.0,SSE,1.1,2015-10-11 09:00:00
22912,158.0,5.4,1024.7,0.0,S,1.2,2015-10-11 13:00:00
22913,151.0,5.2,1024.3,0.0,ESE,1.3,2015-10-11 14:00:00
22914,141.0,5.1,1024.2,0.0,ESE,2.0,2015-10-11 15:00:00
22915,124.0,5.2,1024.3,0.0,SE,1.1,2015-10-11 16:00:00
22916,122.0,5.4,1024.4,0.0,S,0.9,2015-10-11 17:00:00
22917,124.0,5.5,1024.8,0.0,SSE,1.3,2015-10-11 18:00:00
22918,141.0,5.6,1025.2,0.0,SSE,1.0,2015-10-11 19:00:00
22919,157.0,5.4,1025.4,0.0,SSE,1.2,2015-10-11 20:00:00
22920,172.0,5.3,1025.6,0.0,ESE,1.2,2015-10-11 21:00:00
22921,169.0,5.4,1026.1,0.0,SE,1.3,2015-10-11 22:00:00
22922,178.0,5.5,1026.3,0.0,SE,1.1,2015-10-11 23:00:00
23609,284.0,2.5,1019.3,0.0,NE,0.4,2015-10-12 00:00:00
23610,309.0,1.2,1019.0,0.0,ESE,0.8,2015-10-12 01:00:00
23611,285.0,0.2,1019.0,0.0,E,0.8,2015-10-12 02:00:00
23612,255.0,-0.1,1018.8,0.0,NE,1.1,2015-10-12 03:00:00
23613,253.0,-1.0,1018.7,0.0,E,0.6,2015-10-12 04:00:00
23614,257.0,-1.4,1019.0,0.0,NNE,0.7,2015-10-12 05:00:00
23615,234.0,-1.1,1019.6,0.0,ESE,1.6,2015-10-12 06:00:00
23616,221.0,-0.2,1020.4,0.0,NE,1.4,2015-10-12 07:00:00
23617,181.0,2.8,1021.1,0.0,NNW,2.9,2015-10-12 08:00:00
23618,107.0,4.7,1021.9,0.0,NNW,3.5,2015-10-12 09:00:00
23619,67.0,6.1,1022.7,0.0,NNW,2.6,2015-10-12 10:00:00
23620,49.0,6.9,1022.6,0.0,NNE,4.1,2015-10-12 11:00:00
23621,26.0,7.6,1021.9,0.0,NNE,3.7,2015-10-12 12:00:00
23622,26.0,8.2,1021.6,0.0,NNE,3.6,2015-10-12 13:00:00
23623,16.0,8.7,1021.3,0.0,N,2.9,2015-10-12 14:00:00
23624,14.0,8.3,1021.0,0.0,NE,2.6,2015-10-12 15:00:00
23625,13.0,8.1,1021.3,0.0,NNE,2.0,2015-10-12 16:00:00
23626,13.0,7.1,1022.1,0.0,N,2.9,2015-10-12 17:00:00
23627,22.0,6.1,1022.9,0.0,NNE,2.2,2015-10-12 18:00:00
23628,28.0,3.7,1024.0,0.0,NE,1.4,2015-10-12 19:00:00
23629,28.0,3.6,1024.4,0.0,NNE,1.6,2015-10-12 20:00:00
23630,28.0,2.0,1025.0,0.0,ENE,1.4,2015-10-12 21:00:00
23631,30.0,2.7,1025.4,0.0,NNE,1.4,2015-10-12 22:00:00
23632,34.0,1.4,1025.6,0.0,NE,1.3,2015-10-12 23:00:00
22238,28.0,12.2,1016.2,0.0,NNE,0.9,2015-10-13 00:00:00
22239,34.0,11.0,1016.6,0.0,NW,0.5,2015-10-13 01:00:00
22240,41.0,9.9,1016.7,0.0,NW,0.9,2015-10-13 02:00:00
22241,43.0,9.3,1016.5,0.0,ESE,0.6,2015-10-13 03:00:00
22242,28.0,8.6,1016.7,0.0,NNE,1.0,2015-10-13 04:00:00
22243,20.0,8.6,1016.8,0.0,NE,1.3,2015-10-13 05:00:00
22244,20.0,8.0,1017.0,0.0,NNE,0.3,2015-10-13 06:00:00
22245,26.0,8.6,1017.4,0.0,SE,0.5,2015-10-13 07:00:00
22246,25.0,15.6,1017.8,0.0,NE,0.5,2015-10-13 08:00:00
22247,21.0,18.2,1018.2,0.0,NE,0.6,2015-10-13 09:00:00
22248,24.0,20.6,1018.0,0.0,NE,2.1,2015-10-13 10:00:00
22249,24.0,22.7,1017.3,0.0,NNE,1.0,2015-10-13 11:00:00
22250,19.0,24.2,1016.6,0.0,WNW,1.4,2015-10-13 12:00:00
22251,17.0,25.3,1015.5,0.0,WNW,2.3,2015-10-13 13:00:00
22252,18.0,26.5,1014.6,0.0,WNW,1.7,2015-10-13 14:00:00
22253,17.0,26.9,1013.9,0.0,WSW,1.8,2015-10-13 15:00:00
22254,16.0,26.7,1013.6,0.0,SW,2.1,2015-10-13 16:00:00
22255,24.0,24.9,1013.5,0.0,SSW,1.7,2015-10-13 17:00:00
22256,29.0,21.8,1013.5,0.0,SSW,0.9,2015-10-13 18:00:00
22257,51.0,17.5,1013.8,0.0,SW,0.1,2015-10-13 19:00:00
22258,71.0,15.9,1014.1,0.0,WNW,0.7,2015-10-13 20:00:00
22259,89.0,14.8,1014.5,0.0,SW,0.2,2015-10-13 21:00:00
22260,97.0,13.2,1014.5,0.0,ESE,0.9,2015-10-13 22:00:00
22261,99.0,12.9,1014.6,0.0,ENE,1.5,2015-10-13 23:00:00
22262,96.0,12.6,1014.2,0.0,NNE,1.3,2015-10-14 00:00:00
22263,91.0,12.4,1014.2,0.0,NNE,1.0,2015-10-14 01:00:00
22264,85.0,13.4,1014.2,0.0,NE,1.6,2015-10-14 02:00:00
22265,100.0,13.0,1014.0,0.0,ENE,1.0,2015-10-14 03:00:00
22266,119.0,11.5,1013.8,0.0,NE,0.2,2015-10-14 04:00:00
22267,104.0,10.6,1013.7,0.0,S,0.4,2015-10-14 05:00:00
22268,110.0,11.5,1013.8,0.0,N,0.5,2015-10-14 06:00:00
22269,87.0,11.9,1014.5,0.0,NE,1.0,2015-10-14 07:00:00
22270,89.0,13.7,1014.2,0.0,E,1.3,2015-10-14 08:00:00
22271,90.0,15.7,1014.3,0.0,ENE,1.8,2015-10-14 09:00:00
22272,98.0,16.7,1014.5,0.0,NE,1.2,2015-10-14 10:00:00
22273,114.0,18.9,1013.8,0.0,NNE,2.0,2015-10-14 11:00:00
22274,118.0,19.9,1013.7,0.0,ENE,1.8,2015-10-14 12:00:00
22275,112.0,21.2,1012.7,0.0,NE,2.4,2015-10-14 13:00:00
